timestamp,rpm,speed_mph,coolant_temp_c,acceleration_g,latitude,longitude,driving_zone
08:14:40.141,0.0,0.0,23.0,0.0,39.992668588943786,-83.00487597530743,idle
08:14:55.994,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:56.055,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:56.114,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:56.174,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:56.233,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:56.294,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:56.355,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:56.419,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:56.488,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:56.529,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:56.701,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:56.760,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:56.820,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:56.880,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:56.928,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:56.975,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:57.045,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:57.104,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:57.171,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:57.305,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:57.374,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:57.413,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:57.458,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:57.515,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:57.574,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:57.634,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:57.684,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:57.739,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:57.774,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:57.923,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:57.969,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:58.014,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:58.070,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:58.129,0.0,0.0,23.0,0.0,39.99266833743344,-83.00487580793849,idle
08:14:58.190,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:58.238,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:58.294,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:58.329,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:58.474,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:58.520,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:58.553,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:58.597,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:58.653,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:58.700,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:58.748,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:58.936,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:58.994,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:59.056,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:59.116,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:59.203,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:59.264,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:59.325,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:59.407,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:59.475,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
